DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2012,1014.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2013,994.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2014,1252.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2015,963.155,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2016,541.768,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2017,987.632,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2018,3260.083,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2019,9398.122,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2020,8662.974,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2021,8941.581,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2022,19197.988,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2023,25287.862,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,2024,21172.591,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2010,6.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2011,1.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2012,3.302,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2013,0.091,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2014,1.148,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2015,17.423,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2016,45.314,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2017,30.602,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2018,9.191,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2019,26.913,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2020,33.822,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2021,160.325,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2022,67.806,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2023,102.588,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Norway,2024,75.775,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2010,3.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2011,3.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2012,5.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2013,7.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2014,20.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2015,160.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2016,1135.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2017,1752.561,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2018,2745.785,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2019,3480.485,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2020,3830.201,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2021,4061.808,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2022,6184.011,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2023,6688.772,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Poland,2024,6511.152,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2000,303.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2001,283.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2002,414.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2003,545.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2004,1384.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2005,1703.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2006,2080.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2007,2849.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2008,2727.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2009,2686.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2010,2834.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2011,2868.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2012,2220.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2013,1887.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2014,1241.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2015,1539.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2016,1608.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2017,3687.802,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2018,3843.075,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2019,5582.491,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2020,5456.433,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2021,5605.938,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2022,5699.600,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2023,4332.600,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Portugal,2024,3606.095,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2018,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2019,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2020,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2021,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2022,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Romania,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Serbia,2004,0.000,,
